"","ENSG00000000003","ENSG00000000005","ENSG00000000419","ENSG00000000457","ENSG00000000460","ENSG00000000938","ENSG00000000971","ENSG00000001036","ENSG00000001084","ENSG00000001167","ENSG00000001460","ENSG00000001461","ENSG00000001497","ENSG00000001561","ENSG00000001617","ENSG00000001626","ENSG00000001629","ENSG00000001631","ENSG00000002016","ENSG00000002330","ENSG00000002549","ENSG00000002586","ENSG00000002587","ENSG00000002726","ENSG00000002745","ENSG00000002746","ENSG00000002822","ENSG00000002834","ENSG00000002919","ENSG00000002933","ENSG00000003056","ENSG00000003096","ENSG00000003137","ENSG00000003147","ENSG00000003249","ENSG00000003393","ENSG00000003400","ENSG00000003402","ENSG00000003436","ENSG00000003509","ENSG00000003756","ENSG00000003987","ENSG00000003989","ENSG00000004059","ENSG00000004139","ENSG00000004142","ENSG00000004399","ENSG00000004455","ENSG00000004468","ENSG00000004478"
"SKPNDW",6.94094076127233,2.96729944620235,9.95435554197553,3.93157604116013,3.53879145876688,3.1728403415932,3.89215561537762,3.36938822703909,5.0566194063312,5.40780362274439,3.8303131615891,6.72438829747579,4.2492047253799,5.35749910935019,3.83545634241717,3.19584583938939,8.04919035893671,4.26168291854542,3.99618648243161,5.61691130875953,5.66729396084435,11.1999653173334,2.76980160950353,3.29321645002,2.95836664009311,2.77560765284233,5.23487602045073,3.97759548634526,5.14181936446952,3.48190950293765,8.88492175633321,3.81564227694915,3.58551452171131,3.73504616490374,3.38126899479644,3.89102730600404,3.0598809828968,4.3722797474626,7.15404960063383,5.9212311650056,9.09741630270408,3.55359861489803,7.56884494610849,8.96678080137274,3.77881408266312,6.22078818168248,5.73439728837793,6.68997140914633,3.22876338053667,5.15884122334545
"J82",7.38201836753129,2.65880323544787,10.845064290086,3.94324815540825,4.03529857332617,3.44065252091743,4.08814968364667,9.17951628526992,5.28319975018414,4.72541611631911,3.78071824423262,7.38511745884235,4.48691978832094,4.49197075831978,3.79331673246027,3.20414304437987,7.89780085264188,3.20415961741073,3.21160883078089,7.97899751844712,7.92963795863098,9.34612113273434,3.39608932832833,3.40205779329637,2.96393293854886,2.83969269521135,4.88641125386273,5.29457914902129,5.39066202710341,2.951732562252,9.35550900560865,3.28368056597779,3.61487243069029,3.86613181663738,3.74030473411486,4.37670110452033,3.4148444259216,5.54165046854894,10.434107455442,5.02375240848405,8.51006441926727,3.4735132655282,3.24827029944164,8.46448172992024,3.28873092058259,7.57946641527814,5.56500740908742,6.83329989671624,3.18748283867619,4.53842021177321
"SW1573",6.47970289434144,2.81093797652209,9.16325313859658,4.22410782900753,3.22576072121044,3.07304632767225,3.41685873616478,7.69739962243145,5.22317372595367,5.50583563668177,3.52788111812036,5.95855431051486,3.91128511295126,5.49996358318173,3.96050858200806,3.57457962083555,8.7589198929687,5.10432076322667,3.93423590189456,6.2318946468002,5.32788448047169,8.63251774570003,2.94530114791456,3.55000149811845,3.0615735278053,2.99068963738536,6.84323579584466,4.47395679239824,4.21978368783351,3.17104788949872,8.44607454800935,3.26769112034233,3.64651974093661,4.83695150036096,3.88598052201044,4.99303467026672,2.99169978652519,6.23255129294368,6.80976983045944,6.30082648381037,8.53526478735335,3.41857028675452,3.34783550972179,8.21680506145064,3.30230742871298,7.35487931964293,5.16246555835167,6.31785218938042,3.06703246337393,4.28282383801931
"SKM1",3.79393286989105,2.96512257486263,9.59920943309961,4.45945088581739,3.90238446371777,3.583379924667,3.22245145830021,5.90896063782209,6.08531508636211,6.13304987956315,3.61146752443483,6.41070681322466,4.42364150245764,4.29765920947252,3.92325841329313,3.24456615835154,7.53966346880111,3.85368120361607,3.20462756272564,5.13248858133175,5.9493723555081,7.04211958325928,3.26506731787035,3.13413499475155,3.05804640048117,2.80357911832993,7.9177401160501,4.06781583123366,5.13205541849408,3.38956925451947,9.29850387204618,5.10722693367936,2.92996251340485,6.48467975051626,3.5998734077125,3.70018140689219,3.12972694756922,5.49692816029765,6.91828412107977,5.68144623543604,9.03095319387573,3.65524071416268,7.77957264573078,7.64816221191535,3.29830607558262,6.98440794921577,5.71740677957256,7.07118432505488,3.1376889707052,3.9279580925651
"HUTU80",7.64826150245232,2.72703208877235,9.7634581713786,4.07497941391934,3.39008375735888,3.13307152120121,3.25030863403069,7.4571904291138,5.04758358914127,6.12935409622857,3.85419726092305,6.27280160880985,4.06873115052783,3.58429948995367,3.9960019942474,3.28900889886253,7.79805456401457,3.98064654531022,4.17456667089557,5.38383081756861,6.23827417620477,7.42377412574014,2.98044349064091,3.44137419484382,3.10232227728112,2.93157516176499,5.33945521855949,4.15885542632378,5.46061290065635,3.30633495428021,8.29740182992327,3.36280073026932,3.15809958313426,3.57686591700764,4.00481045740177,4.49743316335894,3.08826791280603,5.26295606116249,3.47318664503239,6.28296601876614,8.83463429313227,3.41783939998159,7.07496506006073,9.27750602574158,4.0174499878976,7.53621663248621,4.26048216746176,5.94158904871462,3.35658774830651,4.32699872192891
"HOP62",9.09888564271341,3.05209898474213,9.58293795156484,4.2076435102916,3.15959913587133,3.2661200894938,8.51780430339223,7.56487811673753,5.17409355245164,5.08445349141575,3.86698133556845,7.20957212673084,4.32291037943915,5.44093270144194,5.04292755610858,3.53403648612473,8.35521441679861,3.84926896834972,5.45812677127269,6.06038633925961,5.86173976705227,7.36223339833182,3.15382284637453,3.15196793041421,2.78133710397302,2.80380299185698,4.53794526546415,4.44092862445934,4.73710558616533,2.88743783501975,8.77450249615799,3.82540043206481,3.06569708007693,5.36960767056157,3.84603722391213,3.82095614169239,3.06674602558211,6.20206809109599,11.551587889356,6.1392375169559,8.99224284708621,3.32864155616992,5.36627220546027,8.60900475313074,3.22095097329679,7.11045329823733,7.85633102376429,5.68286743880521,3.90016896171047,4.18967356713687
"IGROV1",8.14475915064533,2.9329944651769,9.9074671473715,4.05377672696569,3.50445329348906,3.38947951568437,3.19282401514595,8.11253740256782,5.49009224807899,5.46822479941095,3.73989207441182,5.78839886706719,3.9178641749499,5.27424819209389,4.0884766658818,3.35192656742982,8.1448037774409,3.76917804393346,3.82952535739216,6.36784864597521,6.49565686492669,8.06490088043617,4.01013202565934,2.92338170339554,2.88891416080899,2.93002567510366,5.07760821091462,4.67360108158985,4.9599853653475,3.04882405935571,8.56645639799747,7.28213234725992,3.30538727129307,4.93395882165608,3.82135144146376,4.05526913494535,2.93120113441962,4.5815142172132,9.66872748053686,5.75278767919793,8.86186339705513,3.41792813646417,4.0316438523138,8.81671741390383,3.19011787063137,6.62179235483482,6.57912144170081,6.06507346087719,2.914566677966,3.94055180162959
"IM9",3.32184886191383,2.81455882230521,9.52031190063896,5.2581148124188,3.39781135593917,9.9144386328346,3.17556437377936,5.75209723721431,5.6093109831301,5.5582358919,3.59380134778329,6.99908250911978,4.07353470486088,5.21086557729348,3.84007186470112,3.26109140193658,7.89067469696729,3.93342148150616,3.77244318597712,6.47349313923035,6.03862859170936,8.13968455084364,2.93507739131271,3.27427315123563,2.75297314900451,2.82106455247063,5.33528791600194,4.10375205813538,7.6261628104778,3.0975892307929,9.43203038329731,4.280105759372,2.98653458238648,6.48388377222214,4.3376481406641,3.60447790972119,3.41951756762676,7.42305503334837,6.78354157441876,6.16541741397225,8.88563889969781,3.66344276857492,4.22513272053533,8.11392678867585,4.09216341555329,7.1239565149022,3.65644250289577,6.58933284789898,3.82073406263566,4.14529160026254
"ISTSL2",8.165801898635,2.88757374927148,9.44937233106664,4.86293828594793,4.81901801866331,3.36552950782424,3.39165665538786,8.13450961450149,5.60094290228058,6.86827671136903,3.55832148297523,6.78919373177333,3.9809331880094,6.52784846327312,4.34258973293704,3.08299078791237,7.59891597931577,4.44450343851146,3.64613892620619,6.42166417696956,5.66496152939654,6.90747163097296,3.22311685279321,3.12069892606795,2.96624866710215,2.74634461223385,4.46695478500554,4.05511537839093,4.69082486622681,2.99187135275797,7.69043994951472,3.34074553720981,3.03845070487089,7.35067492517813,3.92412666444487,3.93606054617819,2.99237179502224,5.68514075189463,3.18584571574211,5.30908174470889,8.04562259627782,3.91857830362173,3.26800008442906,9.30878927156853,3.75158940732329,6.66383912900853,4.01518112228703,6.61780467666438,3.26788933612092,4.56946506554735
"IMR5",7.88168547959532,3.04272436226236,9.34196636603199,4.78184333166434,3.77629978419126,3.11930250750159,3.02630798558256,3.18356061483597,5.96807463076938,5.82062114403926,3.34456249697155,3.65673648288463,4.36227492649156,3.54447343888757,4.0116659235117,3.13065823250562,8.10521415733799,4.01337797126308,3.99817299045468,5.87244848887631,4.75139199755666,7.3154378411048,3.33976814959313,3.19245222963139,2.96135340990297,2.81487253667972,5.32841707005687,3.84448102364485,5.09682629411205,3.38739172952905,8.12443752702854,6.89166154761855,3.69039419957635,6.85524721251594,3.84071530154911,4.06168566715049,2.99378706680783,3.51343872815254,3.60374539843185,5.34302084873654,8.71726987212061,4.0007295941768,4.9426758334049,8.74261923892364,4.18297105934736,6.71613640765033,4.78919313860346,6.00984809062547,3.83087697049442,5.15980693726876
"EVSAT",7.40947123825968,3.09317654912296,10.0644811104131,5.13411055440866,3.67392088879941,3.32644980576179,3.4349780690402,7.2154228528375,6.60786472675294,5.31847571273747,3.42741831458301,6.90494374341722,4.3189880722102,5.22500038615203,4.69362188598107,3.34548058353007,8.78158108396414,5.17541953965822,3.57053305584184,6.87841736636598,6.19541807583223,7.87962061139629,3.14003361948485,3.38140165756186,3.04334649793841,2.78705827968481,4.48927572030524,4.40220088740884,4.57120690568533,3.1466869913906,8.83540235356431,6.02184581429913,3.03742237740676,8.12248518387388,4.24304933531872,3.88881753508346,3.15853630296737,5.87178480438396,4.37410672335489,5.56194443919306,8.3265908749724,3.61526710302369,3.32983353066967,9.60385640742134,3.55734008814348,7.4396259554707,4.90955279893607,6.74615233449802,3.22793859575791,4.91837033549391
"CAR1",7.96681747498886,2.875533503773,9.6714163001804,4.29387899158601,4.0018546520828,3.16404492653609,3.0666787645637,7.1172771962077,5.77911683295032,4.88024398360354,3.8121855811432,7.09302944099242,4.03848479803808,5.87531698264926,3.65528462419712,9.61776703879071,8.9420356909229,3.84982653757067,3.51850597436303,7.9354779802688,6.9317830175723,8.17301688317021,7.61149553481713,3.2185452704775,2.90583622269973,2.85117144498755,5.53426080744698,4.5173433598407,5.22275540257257,2.87829927182595,8.70063976472256,3.43329892982805,3.02328104929578,8.07511540607683,3.78456535312585,4.20756059143885,3.1529851079119,9.44021287643579,3.34888045893913,5.92812178150964,8.06588515585203,3.3500599205484,4.3733339092564,8.09994308422019,3.53538748426915,6.55007402510587,5.73124893573577,5.97079053942114,2.83337855361402,4.78194843511571
"CP66MEL",7.13956086400576,2.84026598474186,9.43302040757428,4.58772093983205,3.57912050614296,3.27161074888231,3.16578225187328,7.78780306113669,7.01240900865357,5.28027208018029,3.88883550646468,6.66380390106782,4.21511579612465,5.26054215591558,3.83750278007605,3.15137769021674,7.52226236954865,3.89611550300923,3.35431125581285,6.00801227816646,6.14570898832057,8.09668424820045,3.14895746349332,3.45517686616839,2.98191991562876,2.88925582389242,7.08283076704403,4.03171655923198,5.67062067313163,2.90780780254307,10.1870529155285,4.00431265920032,3.07718286781047,5.6993198484593,3.91033997912435,3.98964447469966,2.9214692892961,4.95818577981084,5.09742000615659,6.362293672813,8.80188605826747,3.40289368151319,4.655056954679,7.9987871034223,3.64183754893733,7.5416013463089,3.760283257231,7.54514148245468,3.16440123641822,5.04580981990117
"D392MG",7.47981207997533,3.23986084166697,9.64862683837294,3.97792430045231,3.52596818623981,3.34748222097448,8.30813527100876,7.56199260287615,4.67292107793548,4.90051499728549,3.2446398470192,6.13962743246264,3.76968266922011,4.51547345768213,4.43759484089064,3.24643753351462,8.89377415939676,4.27062147677405,3.46520241608179,6.92642210938679,5.58791499154988,9.43434266053115,3.38356517902936,3.05226158691827,2.87911247619244,2.94030123738763,7.16600517400065,4.73000744921665,4.81079695136125,2.89987026987746,8.66789777129295,4.37277564905053,3.27004804289082,3.84329126317856,3.47521809249033,3.77151048959617,2.85813399353498,5.17338242044667,8.62291085660739,5.68341335729732,8.26852734749847,3.4260956553856,4.65041781116023,8.78066163990639,3.62105549169004,7.0207253440182,6.44078924892873,5.24756384466137,3.03857282749245,5.26902678425176
"EW16",7.50156940600516,3.13997511983705,9.07937278008277,4.0820442206651,4.10505440400276,3.36782250767396,3.90291641341273,2.92233966460554,4.65447449524876,5.3892439556013,3.48626577573091,5.73889706694343,4.17149615929838,3.52276282889138,4.01609798279326,3.41767801852298,8.05235257925128,3.80236503998611,3.54908342042218,6.37119162302988,5.06593513852822,10.690725076309,3.06037269048902,3.47738917982626,2.95582964016777,2.76297461487529,5.81141853199284,4.63112992206489,5.1547152243877,3.72448820971273,8.99604546475968,6.86466466316917,7.42240107008207,3.50792281276969,3.70999680436647,4.58476177787835,3.2191525407122,5.4192410412009,8.25428939975428,5.97888881568841,8.73273606673382,3.48587450414259,3.44027845568345,8.46415631702287,3.31136156370318,7.32194650748413,4.55564100390047,5.86048851695505,3.30597801050615,4.39546942092792
"HL60",3.34805951302736,2.99453811244974,9.94965648552432,4.2528225361999,4.24359066732855,7.92704687810801,3.31483931502552,7.02870567519994,5.61728275116289,4.88769611568975,3.37116041334784,6.80795180541024,4.54749252311783,4.09184056470943,4.17649838166723,3.06144768222461,6.78529971085906,3.83957644829872,3.60098450441187,5.611642621257,6.32783342927299,7.28395543579853,3.15009439691731,4.57525862119003,3.00239922436313,2.92179368330823,7.79971888945046,4.44533677941467,5.88518290407081,3.20412029621491,10.2574149206783,3.60753207406081,3.08808467003084,4.99869932735459,3.53057757234081,4.98713082909035,3.35665840776079,6.01750254524831,3.26173004927695,5.76707103627393,9.01835128862661,3.73943330567563,4.51526110060599,8.31362081434829,3.21697353357453,7.52915001717585,6.62539597369601,7.46178503970985,3.05930058253799,4.71571960785981
"HCC1937",8.79545554620497,2.67508004100871,10.4956777640416,4.59429650079145,4.22124497583758,3.48829043769456,3.36544807061485,7.80141721327699,7.110626687822,4.93290976925078,3.50457932386215,7.06172105960544,3.74862933190211,5.29874707208946,4.50038818855969,2.89690443978778,7.7811148440641,3.59911617003205,4.05983839716022,6.75066970381188,7.11825963213476,8.50800852486725,3.57146516825177,3.94775485124381,3.00700613751083,2.64389582039219,4.73877868855356,4.6600087343264,4.89436939621425,3.06842550747195,10.1726438029179,3.21585428355262,3.28175669853118,4.17829769169863,4.13061891358822,3.74445175311508,3.26424850664244,5.86351578564904,9.09089806155523,5.07193208271007,8.26414173947992,3.34907540149836,3.0485278845176,9.00711001310929,3.3682556371799,7.7714560608028,4.53484776176626,6.27640122481231,3.38708602832435,5.48830696933102
"HEL",4.73794117952741,2.68050814495741,8.47397232908151,4.20090195437154,3.87518743650351,3.84470537014865,4.94632282383387,6.48806344148648,5.75001233898308,6.04621431030107,3.51631597144166,7.64267866034632,3.74306176498127,5.48782511246006,4.06940785599108,3.34480194868913,7.36491227109959,3.75052914881198,4.76359089078898,5.79416408092504,6.14173434977232,5.23109020422979,2.88590469348832,3.29810803231185,2.83631192547921,2.75546073716199,6.9023844998297,4.0600735484671,4.81050781944416,3.65297725240759,10.3072040292439,3.46176461125114,3.09158683944168,6.21100230981728,3.42750893905094,4.2257177870093,3.31406128841974,4.89618261533778,7.43154933727708,5.65475225229074,9.16223651197019,3.4541856458696,3.18434178244432,7.5030720347432,3.29750661940418,7.13924770395802,4.77911243275906,7.21826129235118,3.1820291146583,4.70715431479348
"ES7",8.32617678523931,3.96184293703629,9.79050200020928,3.9730699562448,3.50370707115216,3.07877848889337,3.36760385814618,4.15194963039153,5.79102171614985,5.89791681319137,3.29702325305808,5.48004433450273,4.15802423601722,3.39244797106455,4.78603261631121,3.1487536604347,7.59702131812092,3.43363752204871,3.48708058412835,6.18279641452796,5.4353247102001,9.34248310418941,2.81644608225901,3.34291675462716,2.95539277824421,2.81466046588739,5.35276277796652,4.35800717314545,4.86788838271483,4.95989701689026,9.64548081084666,3.41752994374272,3.53735714338303,3.69559579689557,4.01972324400838,4.18028759556611,2.96939280956024,5.46215217946278,8.05038840667524,5.95629054058963,8.97707996426854,3.37223511907975,4.34354985304074,7.16127862205994,3.37375346472162,6.90800564077525,4.70303125132903,5.67315539655726,3.09297386091405,4.8610744882515
"A2780",7.75512622350531,2.81473293792502,9.88042610676282,4.46491882674739,4.00706492807277,3.24341656002054,10.2114951786111,6.7303536876776,5.21325302313604,4.92381363477622,3.83196249678723,6.113419093117,4.20289687051676,3.14616114522956,4.08195910356467,3.41392864107425,7.95523556624726,4.1659929129601,4.02436483297213,6.45957258710673,5.8233527936284,6.97238220762438,3.11179005149831,3.38415187109291,2.85639361544873,2.78835251511255,4.95819291463076,4.0491927575099,4.40409085945792,3.3248155090215,9.84229819432011,5.19780783170789,2.99602284432444,4.26009217077901,3.94684010067742,4.05617696504619,3.08418400027998,5.11201478485055,3.61348743187912,6.43496689055504,8.97273142027209,3.59488960558861,8.06229865232608,8.42926925801224,3.93180677308235,7.36351920554134,3.43119402274353,5.97856178742755,3.13059814335461,4.63568297010065
